,datetime,m_water_vx,m_water_vy,m_lat,m_lon
364,2024-05-31 14:56:01.983,0.0653926036047331,0.0408561644218807,59.99282500457048,-23.971093339720664
365,2024-05-31 15:37:19.837,0.0126434747452505,0.0940469719131834,59.995355004566726,-23.99034667333346
366,2024-05-31 15:37:20.204,0.0126434747452505,0.0940469719131834,59.995355004566726,-23.99034667333346
367,2024-05-31 15:37:20.240,0.0126434747452505,0.0940469719131834,59.995355004566726,-23.99034667333346
368,2024-05-31 15:37:20.376,0.0126434747452505,0.0940469719131834,59.995355004566726,-23.99034667333346
369,2024-05-31 15:37:20.378,0.0126434747452505,0.0940469719131834,59.995355004566726,-23.99034667333346
370,2024-05-31 15:59:32.234,0.0819562228020815,0.0612798558164684,59.99835833790851,-23.9591050062198
371,2024-05-31 15:59:32.413,0.0819562228020815,0.0612798558164684,59.99835833790851,-23.9591050062198
372,2024-05-31 15:59:32.620,0.0819562228020815,0.0612798558164684,59.99835833790851,-23.9591050062198
373,2024-05-31 15:59:32.798,0.0819562228020815,0.0612798558164684,59.99835833790851,-23.9591050062198
374,2024-05-31 15:59:32.811,0.0819562228020815,0.0612798558164684,59.99835833790851,-23.9591050062198
375,2024-05-31 15:59:32.930,0.0819562228020815,0.0612798558164684,59.99835833790851,-23.9591050062198
376,2024-05-31 16:56:30.391,0.110544177872727,-0.0085908304558199,59.99001312977404,-23.98169253657658
377,2024-05-31 16:56:30.632,0.110544177872727,-0.0085908304558199,59.99001312977404,-23.98169253657658
378,2024-05-31 16:56:30.650,0.110544177872727,-0.0085908304558199,59.99001312977404,-23.98169253657658
379,2024-05-31 16:56:30.930,0.110544177872727,-0.0085908304558199,59.99001312977404,-23.98169253657658
380,2024-05-31 16:56:31.050,0.110544177872727,-0.0085908304558199,59.99001312977404,-23.98169253657658
381,2024-05-31 17:38:51.509,0.127417420813705,-0.0177302034995544,59.98382618818807,-23.987626877656755
382,2024-05-31 17:38:51.712,0.127417420813705,-0.0177302034995544,59.98382618818807,-23.987626877656755
383,2024-05-31 17:38:52.389,0.127417420813705,-0.0177302034995544,59.98382618818807,-23.987626877656755
384,2024-05-31 17:38:52.424,0.127417420813705,-0.0177302034995544,59.98382618818807,-23.987626877656755
385,2024-05-31 17:38:52.636,0.127417420813705,-0.0177302034995544,59.98382618818807,-23.987626877656755
386,2024-05-31 18:23:06.078,0.13106290211689,-0.0398200333773596,59.98138945041634,-23.98393642342217
387,2024-05-31 18:23:06.283,0.13106290211689,-0.0398200333773596,59.98138945041634,-23.98393642342217
388,2024-05-31 18:23:06.669,0.13106290211689,-0.0398200333773596,59.98138945041634,-23.98393642342217
389,2024-05-31 18:23:06.819,0.13106290211689,-0.0398200333773596,59.98138945041634,-23.98393642342217
390,2024-05-31 18:23:06.915,0.13106290211689,-0.0398200333773596,59.98138945041634,-23.98393642342217
391,2024-05-31 19:05:50.991,0.138923656003007,-0.0803678524253292,60.0031550045899,-23.89881000543261
392,2024-05-31 19:05:51.108,0.138923656003007,-0.0803678524253292,60.0031550045899,-23.89881000543261
393,2024-05-31 19:05:51.313,0.138923656003007,-0.0803678524253292,60.0031550045899,-23.89881000543261
394,2024-05-31 19:05:51.376,0.138923656003007,-0.0803678524253292,60.0031550045899,-23.89881000543261
395,2024-05-31 19:05:51.706,0.138923656003007,-0.0803678524253292,60.0031550045899,-23.89881000543261
396,2024-05-31 19:51:41.372,0.0902158978684202,-0.116152874787791,60.00554061053379,-23.9197930959596
397,2024-05-31 19:51:41.496,0.0902158978684202,-0.116152874787791,60.00554061053379,-23.9197930959596
398,2024-05-31 19:51:41.527,0.0902158978684202,-0.116152874787791,60.00554061053379,-23.9197930959596
399,2024-05-31 19:51:41.734,0.0902158978684202,-0.116152874787791,60.00554061053379,-23.9197930959596
400,2024-05-31 19:51:41.906,0.0902158978684202,-0.116152874787791,60.00554061053379,-23.9197930959596
401,2024-05-31 19:51:41.927,0.0902158978684202,-0.116152874787791,60.00554061053379,-23.9197930959596
402,2024-05-31 20:04:41.308,0.168504184101021,-0.050138689272787,59.98539500457581,-23.936848339249103
403,2024-05-31 20:04:41.730,0.168504184101021,-0.050138689272787,59.98539500457581,-23.936848339249103
404,2024-05-31 20:04:41.755,0.168504184101021,-0.050138689272787,59.98539500457581,-23.936848339249103
405,2024-05-31 20:04:41.992,0.168504184101021,-0.050138689272787,59.98539500457581,-23.936848339249103
406,2024-05-31 20:04:42.009,0.168504184101021,-0.050138689272787,59.98539500457581,-23.936848339249103
